ordinal,journey_kind,scheduled_at_unix_microseconds,offered_at_unix_microseconds,arrival_lag_microseconds,admission_status,admission_microseconds,completion_microseconds,authoritative_completion_microseconds,run_id,idempotency_replay_checked,idempotency_replay_passed,evidence_checked,evidence_passed,total_agent_runs,child_agent_runs,thread_events,workflow_instances,tool_calls,approvals,tool_attempts,error_class
412,measured-agent-decision,1785818989686418,1785818989688025,1607,201,77661,1137061,209008,run-root-114439,false,false,true,true,2,1,2,0,0,0,0,
413,measured-agent-decision,1785818989729896,1785818989731339,1443,201,68711,1124619,184684,run-root-114440,false,false,true,true,2,1,2,0,0,0,0,
414,measured-agent-decision,1785818989773375,1785818989774966,1591,201,76283,1131725,187935,run-root-114441,false,false,true,true,2,1,2,0,0,0,0,
415,measured-agent-decision,1785818989816853,1785818989819105,2252,201,54650,1107918,276184,run-root-114442,false,false,true,true,5,4,2,0,0,0,0,
416,measured-agent-decision,1785818989860331,1785818989861787,1456,201,65907,1117296,291159,run-root-114443,false,false,true,true,5,4,2,0,0,0,0,
417,measured-agent-decision,1785818989903809,1785818989905246,1437,201,69393,1094581,293901,run-root-114444,false,false,true,true,5,4,2,0,0,0,0,
418,measured-agent-decision,1785818989947288,1785818989949002,1714,201,74809,1097828,104793,run-root-114445,false,false,true,true,1,0,2,0,0,0,0,
419,measured-agent-decision,1785818989990766,1785818989991976,1210,201,58367,1077397,91713,run-root-114446,false,false,true,true,1,0,2,0,0,0,0,
420,measured-agent-decision,1785818990034244,1785818990035795,1551,201,69897,139068,97412,run-root-114447,false,false,true,true,1,0,2,0,0,0,0,
421,measured-agent-decision,1785818990077722,1785818990078895,1173,201,75916,1122620,121977,run-root-114448,false,false,true,true,1,0,2,1,1,1,1,
422,measured-agent-decision,1785818990121201,1785818990122994,1793,201,72866,1103842,116622,run-root-114449,false,false,true,true,1,0,2,1,1,1,1,
423,measured-agent-decision,1785818990164679,1785818990165414,735,201,70105,1104428,115434,run-root-114450,false,false,true,true,1,0,2,1,1,1,1,
424,measured-agent-decision,1785818990208157,1785818990209850,1693,201,74875,1101326,96760,run-root-114451,false,false,true,true,1,0,2,0,0,0,0,
425,measured-agent-decision,1785818990251635,1785818990253040,1405,201,71577,1091900,182240,run-root-114452,false,false,true,true,1,0,2,0,0,0,0,
426,measured-agent-decision,1785818990295114,1785818990296348,1234,201,81656,1108402,137833,run-root-114453,false,false,true,true,1,0,2,0,0,0,0,
427,measured-agent-decision,1785818990338592,1785818990340463,1871,201,55973,119084,94945,run-root-114454,false,false,true,true,1,0,2,0,0,0,0,
428,measured-agent-decision,1785818990382070,1785818990384082,2012,201,50438,108250,88500,run-root-114455,false,false,true,true,1,0,2,0,0,0,0,
429,measured-agent-decision,1785818990425548,1785818990426821,1273,201,46794,83783,75447,run-root-114456,false,false,true,true,1,0,2,0,0,0,0,
430,measured-agent-decision,1785818990469027,1785818990471126,2099,201,52468,1081273,83356,run-root-114457,false,false,true,true,1,0,2,0,0,0,0,
431,measured-agent-decision,1785818990512505,1785818990514113,1608,201,71871,1095175,129203,run-root-114458,false,false,true,true,1,0,2,0,0,0,0,
432,measured-agent-decision,1785818990555983,1785818990557744,1761,201,79509,1102657,104470,run-root-114459,false,false,true,true,1,0,2,0,0,0,0,
433,measured-agent-decision,1785818990599462,1785818990601087,1625,201,64419,130856,94031,run-root-114460,false,false,true,true,1,0,2,0,0,0,0,
