ordinal,journey_kind,scheduled_at_unix_microseconds,offered_at_unix_microseconds,arrival_lag_microseconds,admission_status,admission_microseconds,completion_microseconds,authoritative_completion_microseconds,run_id,idempotency_replay_checked,idempotency_replay_passed,evidence_checked,evidence_passed,total_agent_runs,child_agent_runs,thread_events,workflow_instances,tool_calls,approvals,tool_attempts,error_class
0,measured-agent-decision,1785821894767899,1785821894769217,1318,201,320485,1343766,451941,run-root-169099,true,true,true,true,1,0,2,0,0,0,0,
1,measured-agent-decision,1785821894770054,1785821894771368,1314,201,370257,1674934,642934,run-root-169118,false,false,true,true,2,1,2,0,0,0,0,
2,measured-agent-decision,1785821894772209,1785821894773589,1380,201,391807,1701676,960322,run-root-169123,false,false,true,true,2,1,2,0,0,0,0,
3,measured-agent-decision,1785821894774364,1785821894775819,1455,201,336187,1473247,517186,run-root-169107,false,false,true,true,1,0,2,1,0,0,0,
4,measured-agent-decision,1785821894776519,1785821894777964,1445,201,381800,1697117,754481,run-root-169122,false,false,true,true,2,1,2,0,0,0,0,
5,measured-agent-decision,1785821894778674,1785821894780074,1400,201,365541,1668438,717402,run-root-169120,false,false,true,true,2,1,2,0,0,0,0,
6,measured-agent-decision,1785821894780830,1785821894781190,360,201,365487,1687494,825187,run-root-169121,false,false,true,true,2,1,2,0,0,0,0,
7,measured-agent-decision,1785821894782985,1785821894784364,1379,201,340115,1619831,515447,run-root-169111,false,false,true,true,1,0,2,1,0,0,0,
8,measured-agent-decision,1785821894785140,1785821894786457,1317,201,380169,1703010,794753,run-root-169124,false,false,true,true,2,1,2,0,0,0,0,
9,measured-agent-decision,1785821894787295,1785821894788538,1243,201,341415,1634577,514850,run-root-169113,false,false,true,true,1,0,2,1,0,0,0,
10,measured-agent-decision,1785821894789450,1785821894790615,1165,201,378494,1700456,957593,run-root-169126,false,false,true,true,5,4,2,0,0,0,0,
11,measured-agent-decision,1785821894791605,1785821894792706,1101,201,340612,1644639,510403,run-root-169116,false,false,true,true,1,0,2,1,0,0,0,
12,measured-agent-decision,1785821894793761,1785821894794907,1146,201,375018,1705629,502150,run-root-169129,false,false,true,true,1,0,2,0,0,0,0,
13,measured-agent-decision,1785821894795916,1785821894798036,2120,201,368517,1688012,1067832,run-root-169127,false,false,true,true,5,4,2,0,0,0,0,
14,measured-agent-decision,1785821894798071,1785821894799168,1097,201,374185,1695328,1013374,run-root-169128,false,false,true,true,5,4,2,0,0,0,0,
15,measured-agent-decision,1785821894800226,1785821894801311,1085,201,364263,1665630,692464,run-root-169125,false,false,true,true,2,1,2,0,0,0,0,
16,measured-agent-decision,1785821894802381,1785821894803413,1032,201,319639,1572666,501402,run-root-169110,false,false,true,true,1,0,2,1,0,0,0,
17,measured-agent-decision,1785821894804536,1785821894805500,964,201,302881,1386021,416943,run-root-169104,false,false,true,true,1,0,2,0,0,0,0,
18,measured-agent-decision,1785821894806692,1785821894807740,1048,201,382772,1705594,523115,run-root-169132,false,false,true,true,1,0,2,1,1,1,1,
19,measured-agent-decision,1785821894808847,1785821894809934,1087,201,326483,1636848,596443,run-root-169117,false,false,true,true,2,1,2,0,0,0,0,
20,measured-agent-decision,1785821894811002,1785821894812225,1223,201,362845,1686201,497925,run-root-169130,false,false,true,true,1,0,2,0,0,0,0,
21,measured-agent-decision,1785821894813157,1785821894814391,1234,201,362906,1694664,477427,run-root-169131,false,false,true,true,1,0,2,0,0,0,0,
22,measured-agent-decision,1785821894815312,1785821894816603,1291,201,295469,1451726,468022,run-root-169108,false,false,true,true,1,0,2,1,0,0,0,
23,measured-agent-decision,1785821894817467,1785821894818884,1417,201,270649,1274421,404912,run-root-169100,false,false,true,true,1,0,2,0,0,0,0,
24,measured-agent-decision,1785821894819623,1785821894820161,538,201,372391,1698477,498683,run-root-169133,false,false,true,true,1,0,2,1,1,1,1,
25,measured-agent-decision,1785821894821778,1785821894822326,548,201,319552,1621115,581798,run-root-169119,false,false,true,true,2,1,2,0,0,0,0,
26,measured-agent-decision,1785821894823933,1785821894825527,1594,201,298179,1572528,459885,run-root-169115,false,false,true,true,1,0,2,1,0,0,0,
27,measured-agent-decision,1785821894826088,1785821894827800,1712,201,368128,1707442,499341,run-root-169134,false,false,true,true,1,0,2,1,1,1,1,
28,measured-agent-decision,1785821894828243,1785821894830101,1858,201,365138,1698406,439697,run-root-169135,false,false,true,true,1,0,2,0,0,0,0,
29,measured-agent-decision,1785821894830398,1785821894831327,929,201,369729,1702079,430652,run-root-169137,false,false,true,true,1,0,2,0,0,0,0,
30,measured-agent-decision,1785821894832554,1785821894833513,959,201,289560,1561509,464654,run-root-169109,false,false,true,true,1,0,2,1,0,0,0,
31,measured-agent-decision,1785821894834709,1785821894835817,1108,201,355572,1678129,422165,run-root-169136,false,false,true,true,1,0,2,0,0,0,0,
32,measured-agent-decision,1785821894836864,1785821894838146,1282,201,356728,1682635,458988,run-root-169138,false,false,true,true,1,0,2,0,0,0,0,
33,measured-agent-decision,1785821894839019,1785821894840474,1455,201,367173,1696245,474765,run-root-169140,false,false,true,true,1,0,2,0,0,0,0,
34,measured-agent-decision,1785821894841174,1785821894842777,1603,201,352506,1684351,464622,run-root-169139,false,false,true,true,1,0,2,0,0,0,0,
35,measured-agent-decision,1785821894843330,1785821894845002,1672,201,264762,1366381,405392,run-root-169106,false,false,true,true,1,0,2,1,0,0,0,
36,measured-agent-decision,1785821894845485,1785821894846300,815,201,368835,1694487,469571,run-root-169141,false,false,true,true,1,0,2,0,0,0,0,
37,measured-agent-decision,1785821894847640,1785821894848633,993,201,249798,1324473,409080,run-root-169105,false,false,true,true,1,0,2,1,0,0,0,
38,measured-agent-decision,1785821894849795,1785821894850920,1125,201,364331,1699470,482446,run-root-169142,false,false,true,true,1,0,2,0,0,0,0,
39,measured-agent-decision,1785821894851950,1785821894854103,2153,201,361895,1695654,483659,run-root-169143,false,false,true,true,1,0,2,0,0,0,0,
40,measured-agent-decision,1785821894854105,1785821894855359,1254,201,373336,1712678,532619,run-root-169145,false,false,true,true,1,0,2,0,0,0,0,
41,measured-agent-decision,1785821894856261,1785821894857517,1256,201,397774,1529396,556563,run-root-169150,false,false,true,true,1,0,2,1,0,0,0,
42,measured-agent-decision,1785821894858416,1785821894859687,1271,201,260030,1425878,422325,run-root-169112,false,false,true,true,1,0,2,1,0,0,0,
43,measured-agent-decision,1785821894860571,1785821894861988,1417,201,247966,1369576,361792,run-root-169103,false,false,true,true,1,0,2,0,0,0,0,
44,measured-agent-decision,1785821894862726,1785821894863264,538,201,394344,1583100,538678,run-root-169151,false,false,true,true,1,0,2,1,0,0,0,
45,measured-agent-decision,1785821894864881,1785821894865424,543,201,353022,1690056,510927,run-root-169146,false,false,true,true,1,0,2,0,0,0,0,
46,measured-agent-decision,1785821894867036,1785821894868677,1641,201,258317,1545563,452834,run-root-169114,false,false,true,true,1,0,2,1,0,0,0,
47,measured-agent-decision,1785821894869192,1785821894871063,1871,201,351383,1699148,480885,run-root-169147,false,false,true,true,1,0,2,1,0,0,0,
48,measured-agent-decision,1785821894871347,1785821894872262,915,201,362460,1717304,490496,run-root-169148,false,false,true,true,1,0,2,1,0,0,0,
49,measured-agent-decision,1785821894873502,1785821894874567,1065,201,381385,1537555,539102,run-root-169152,false,false,true,true,1,0,2,1,0,0,0,
50,measured-agent-decision,1785821894875657,1785821894876769,1112,201,218715,1277643,345143,run-root-169102,false,false,true,true,1,0,2,0,0,0,0,
51,measured-agent-decision,1785821894877812,1785821894878906,1094,201,377090,1549814,539949,run-root-169153,false,false,true,true,1,0,2,1,0,0,0,
52,measured-agent-decision,1785821894879967,1785821894882160,2193,201,349968,1701515,527835,run-root-169149,false,false,true,true,1,0,2,1,0,0,0,
53,measured-agent-decision,1785821894882123,1785821894883364,1241,201,327989,1185268,465561,run-root-169144,false,false,true,true,1,0,2,0,0,0,0,
54,measured-agent-decision,1785821894884278,1785821894885589,1311,201,370301,1490414,497491,run-root-169155,false,false,true,true,1,0,2,1,0,0,0,
55,measured-agent-decision,1785821894886433,1785821894887736,1303,201,368561,1524252,529599,run-root-169154,false,false,true,true,1,0,2,1,0,0,0,
56,measured-agent-decision,1785821894888588,1785821894889870,1282,201,360536,1464302,518593,run-root-169156,false,false,true,true,1,0,2,1,0,0,0,
57,measured-agent-decision,1785821894890743,1785821894892038,1295,201,201452,1241911,330035,run-root-169101,false,false,true,true,1,0,2,0,0,0,0,
58,measured-agent-decision,1785821894892898,1785821894894247,1349,201,366265,1572217,631252,run-root-169157,false,false,true,true,1,0,2,1,0,0,0,
59,measured-agent-decision,1785821894895054,1785821894896402,1348,201,418685,1758936,754756,run-root-169166,false,false,true,true,2,1,2,0,0,0,0,
60,measured-agent-decision,1785821894897209,1785821894898497,1288,201,364883,1580212,670912,run-root-169158,false,false,true,true,1,0,2,1,0,0,0,
61,measured-agent-decision,1785821894899364,1785821894900575,1211,201,401302,1727923,857973,run-root-169163,false,false,true,true,2,1,2,0,0,0,0,
62,measured-agent-decision,1785821894901519,1785821894902749,1230,201,390505,1707954,915681,run-root-169162,false,false,true,true,2,1,2,0,0,0,0,
63,measured-agent-decision,1785821894903674,1785821894904867,1193,201,362973,1606570,761123,run-root-169159,false,false,true,true,2,1,2,0,0,0,0,
64,measured-agent-decision,1785821894905830,1785821894906921,1091,201,385712,1697760,759945,run-root-169161,false,false,true,true,2,1,2,0,0,0,0,
65,measured-agent-decision,1785821894907985,1785821894909069,1084,201,375790,1699273,819172,run-root-169160,false,false,true,true,2,1,2,0,0,0,0,
66,measured-agent-decision,1785821894910140,1785821894911216,1076,201,400936,1741542,910432,run-root-169167,false,false,true,true,2,1,2,0,0,0,0,
67,measured-agent-decision,1785821894912295,1785821894913386,1091,201,441105,1832784,578264,run-root-169176,false,false,true,true,1,0,2,1,1,1,1,
68,measured-agent-decision,1785821894914450,1785821894915548,1098,201,402912,1741760,902719,run-root-169169,false,false,true,true,5,4,2,0,0,0,0,
69,measured-agent-decision,1785821894916605,1785821894917596,991,201,387568,1718017,854170,run-root-169165,false,false,true,true,2,1,2,0,0,0,0,
70,measured-agent-decision,1785821894918761,1785821894919796,1035,201,412467,1762854,478099,run-root-169172,false,false,true,true,1,0,2,0,0,0,0,
71,measured-agent-decision,1785821894920916,1785821894923011,2095,201,385728,1722326,931976,run-root-169168,false,false,true,true,5,4,2,0,0,0,0,
72,measured-agent-decision,1785821894923071,1785821894924059,988,201,370670,1697317,678452,run-root-169164,false,false,true,true,2,1,2,0,0,0,0,
73,measured-agent-decision,1785821894925226,1785821894926370,1144,201,408283,1768501,529873,run-root-169175,false,false,true,true,1,0,2,1,1,1,1,
74,measured-agent-decision,1785821894927381,1785821894928489,1108,201,401869,1748860,420398,run-root-169187,false,false,true,true,1,0,2,0,0,0,0,
75,measured-agent-decision,1785821894929536,1785821894930611,1075,201,407584,1770311,438575,run-root-169180,false,false,true,true,1,0,2,0,0,0,0,
76,measured-agent-decision,1785821894931692,1785821894932723,1031,201,416820,1802545,547386,run-root-169174,false,false,true,true,1,0,2,1,1,1,1,
77,measured-agent-decision,1785821894933847,1785821894934877,1030,201,395306,1739280,465362,run-root-169171,false,false,true,true,1,0,2,0,0,0,0,
78,measured-agent-decision,1785821894936002,1785821894938009,2007,201,400041,1760176,470158,run-root-169173,false,false,true,true,1,0,2,0,0,0,0,
79,measured-agent-decision,1785821894938157,1785821894939057,900,201,434097,1862993,512789,run-root-169183,false,false,true,true,1,0,2,0,0,0,0,
80,measured-agent-decision,1785821894940312,1785821894941337,1025,201,389367,1735987,432212,run-root-169179,false,false,true,true,1,0,2,0,0,0,0,
81,measured-agent-decision,1785821894942467,1785821894943431,964,201,398707,1770769,495779,run-root-169178,false,false,true,true,1,0,2,0,0,0,0,
82,measured-agent-decision,1785821894944623,1785821894945776,1153,201,408247,1792522,462277,run-root-169182,false,false,true,true,1,0,2,0,0,0,0,
83,measured-agent-decision,1785821894946778,1785821894948001,1223,201,363044,1693283,786729,run-root-169170,false,false,true,true,5,4,2,0,0,0,0,
84,measured-agent-decision,1785821894948933,1785821894950234,1301,201,419407,1834120,518228,run-root-169193,false,false,true,true,1,0,2,1,0,0,0,
85,measured-agent-decision,1785821894951088,1785821894952304,1216,201,398954,1783276,452112,run-root-169185,false,false,true,true,1,0,2,0,0,0,0,
86,measured-agent-decision,1785821894953243,1785821894954793,1550,201,398974,1786064,454142,run-root-169186,false,false,true,true,1,0,2,0,0,0,0,
87,measured-agent-decision,1785821894955398,1785821894956980,1582,201,377072,1730992,425935,run-root-169177,false,false,true,true,1,0,2,0,0,0,0,
88,measured-agent-decision,1785821894957554,1785821894959138,1584,201,381137,1754569,525848,run-root-169189,false,false,true,true,1,0,2,1,0,0,0,
89,measured-agent-decision,1785821894959709,1785821894960208,499,201,397672,1800780,428083,run-root-169184,false,false,true,true,1,0,2,0,0,0,0,
90,measured-agent-decision,1785821894961864,1785821894964378,2514,201,360377,1702449,390798,run-root-169181,false,false,true,true,1,0,2,0,0,0,0,
91,measured-agent-decision,1785821894964019,1785821894966136,2117,201,433927,1920262,501718,run-root-169188,false,false,true,true,1,0,2,0,0,0,0,
92,measured-agent-decision,1785821894966174,1785821894993410,27236,201,392914,1886335,453774,run-root-169192,false,false,true,true,1,0,2,1,0,0,0,
93,measured-agent-decision,1785821894968329,1785821894993502,25173,201,430462,1959859,704520,run-root-169206,false,false,true,true,2,1,2,0,0,0,0,
94,measured-agent-decision,1785821894970485,1785821894993591,23106,201,412962,1912042,516430,run-root-169203,false,false,true,true,2,1,2,0,0,0,0,
95,measured-agent-decision,1785821894972640,1785821894993627,20987,201,386368,1849786,492992,run-root-169197,false,false,true,true,1,0,2,1,0,0,0,
96,measured-agent-decision,1785821894974795,1785821894993675,18880,201,385037,1828346,671000,run-root-169204,false,false,true,true,2,1,2,0,0,0,0,
97,measured-agent-decision,1785821894976950,1785821894993690,16740,201,368848,1773247,481338,run-root-169200,false,false,true,true,1,0,2,1,0,0,0,
98,measured-agent-decision,1785821894979105,1785821894993705,14600,201,374246,1777447,491415,run-root-169190,false,false,true,true,1,0,2,1,0,0,0,
99,measured-agent-decision,1785821894981261,1785821894993766,12505,201,352269,1725098,478677,run-root-169191,false,false,true,true,1,0,2,1,0,0,0,
100,measured-agent-decision,1785821894983416,1785821894993756,10340,201,438574,2093294,929199,run-root-169207,true,true,true,true,2,1,2,0,0,0,0,
101,measured-agent-decision,1785821894985571,1785821894993764,8193,201,377772,1790836,491271,run-root-169196,false,false,true,true,1,0,2,1,0,0,0,
102,measured-agent-decision,1785821894987726,1785821894993819,6093,201,437525,2074945,866627,run-root-169208,false,false,true,true,2,1,2,0,0,0,0,
103,measured-agent-decision,1785821894989881,1785821894993833,3952,201,388195,1870296,509755,run-root-169202,false,false,true,true,2,1,2,0,0,0,0,
104,measured-agent-decision,1785821894992036,1785821894993920,1884,201,367300,1768850,472200,run-root-169195,false,false,true,true,1,0,2,1,0,0,0,
105,measured-agent-decision,1785821894994192,1785821894995658,1466,201,370673,1769273,704239,run-root-169201,false,false,true,true,2,1,2,0,0,0,0,
106,measured-agent-decision,1785821894996347,1785821894998010,1663,201,379881,1805896,814131,run-root-169205,false,false,true,true,2,1,2,0,0,0,0,
107,measured-agent-decision,1785821894998502,1785821894999407,905,201,376923,1805808,490164,run-root-169199,false,false,true,true,1,0,2,1,0,0,0,
108,measured-agent-decision,1785821895000657,1785821895001672,1015,201,359149,1759313,473640,run-root-169194,false,false,true,true,1,0,2,1,0,0,0,
109,measured-agent-decision,1785821895002812,1785821895003989,1177,201,417594,1930190,947450,run-root-169210,false,false,true,true,5,4,2,0,0,0,0,
110,measured-agent-decision,1785821895004967,1785821895006455,1488,201,452000,2112606,950808,run-root-169211,false,false,true,true,5,4,2,0,0,0,0,
111,measured-agent-decision,1785821895007123,1785821895008872,1749,201,419787,2030402,951008,run-root-169209,false,false,true,true,2,1,2,0,0,0,0,
112,measured-agent-decision,1785821895009278,1785821895011106,1828,201,338477,1711781,484204,run-root-169198,false,false,true,true,1,0,2,1,0,0,0,
113,measured-agent-decision,1785821895011433,1785821895012166,733,201,421727,2090316,962497,run-root-169212,false,false,true,true,5,4,2,0,0,0,0,
114,measured-agent-decision,1785821895013588,1785821895014276,688,201,436305,2099650,521358,run-root-169215,false,false,true,true,1,0,2,0,0,0,0,
115,measured-agent-decision,1785821895015743,1785821895017068,1325,201,419622,2088053,503760,run-root-169214,false,false,true,true,1,0,2,0,0,0,0,
116,measured-agent-decision,1785821895017898,1785821895019856,1958,201,447289,2109215,477695,run-root-169219,false,false,true,true,1,0,2,0,0,0,0,
117,measured-agent-decision,1785821895020054,1785821895021646,1592,201,433537,2083942,512994,run-root-169218,false,false,true,true,1,0,2,1,1,1,1,
118,measured-agent-decision,1785821895022209,1785821895023196,987,201,418194,2084637,502711,run-root-169217,false,false,true,true,1,0,2,1,1,1,1,
119,measured-agent-decision,1785821895024364,1785821895025309,945,201,438947,2103136,504858,run-root-169216,false,false,true,true,1,0,2,1,1,1,1,
120,measured-agent-decision,1785821895026519,1785821895027785,1266,201,404867,2060229,488320,run-root-169213,false,false,true,true,1,0,2,0,0,0,0,
121,measured-agent-decision,1785821895028674,1785821895029349,675,201,442987,2104221,471352,run-root-169222,false,false,true,true,1,0,2,0,0,0,0,
122,measured-agent-decision,1785821895030829,1785821895031339,510,201,437452,2097512,480640,run-root-169220,false,false,true,true,1,0,2,0,0,0,0,
123,measured-agent-decision,1785821895032985,1785821895034795,1810,201,456426,2125956,480647,run-root-169223,false,false,true,true,1,0,2,0,0,0,0,
124,measured-agent-decision,1785821895035140,1785821895036080,940,201,430413,2092504,549981,run-root-169221,false,false,true,true,1,0,2,0,0,0,0,
125,measured-agent-decision,1785821895037295,1785821895038002,707,201,447045,2110102,581954,run-root-169227,false,false,true,true,1,0,2,0,0,0,0,
126,measured-agent-decision,1785821895039450,1785821895040384,934,201,515158,2181511,552913,run-root-169229,false,false,true,true,1,0,2,0,0,0,0,
127,measured-agent-decision,1785821895041605,1785821895043183,1578,201,431572,2102267,473945,run-root-169225,false,false,true,true,1,0,2,0,0,0,0,
128,measured-agent-decision,1785821895043761,1785821895044346,585,201,434822,2106419,487499,run-root-169226,false,false,true,true,1,0,2,0,0,0,0,
129,measured-agent-decision,1785821895045916,1785821895047894,1978,201,435436,2098932,553119,run-root-169228,false,false,true,true,1,0,2,0,0,0,0,
130,measured-agent-decision,1785821895048071,1785821895049168,1097,201,427324,2101763,460719,run-root-169224,false,false,true,true,1,0,2,0,0,0,0,
131,measured-agent-decision,1785821895050226,1785821895051297,1071,201,439781,2099751,464972,run-root-169230,false,false,true,true,1,0,2,0,0,0,0,
132,measured-agent-decision,1785821895052381,1785821895053632,1251,201,449946,2128473,532450,run-root-169233,false,false,true,true,1,0,2,1,0,0,0,
133,measured-agent-decision,1785821895054536,1785821895055670,1134,201,447082,2121686,576379,run-root-169231,false,false,true,true,1,0,2,1,0,0,0,
134,measured-agent-decision,1785821895056692,1785821895057733,1041,201,510115,2188557,875760,run-root-169243,false,false,true,true,2,1,2,0,0,0,0,
135,measured-agent-decision,1785821895058847,1785821895059003,156,201,448302,2125085,578059,run-root-169235,false,false,true,true,1,0,2,1,0,0,0,
136,measured-agent-decision,1785821895061002,1785821895062141,1139,201,455827,2131939,579644,run-root-169238,false,false,true,true,1,0,2,1,0,0,0,
137,measured-agent-decision,1785821895063157,1785821895064424,1267,201,481036,2140180,567677,run-root-169234,false,false,true,true,1,0,2,1,0,0,0,
138,measured-agent-decision,1785821895065312,1785821895066441,1129,201,500233,2166080,613726,run-root-169239,false,false,true,true,1,0,2,1,0,0,0,
139,measured-agent-decision,1785821895067467,1785821895068579,1112,201,434783,2113953,522152,run-root-169232,false,false,true,true,1,0,2,1,0,0,0,
140,measured-agent-decision,1785821895069623,1785821895070912,1289,201,481422,2140644,641190,run-root-169244,false,false,true,true,2,1,2,0,0,0,0,
141,measured-agent-decision,1785821895071778,1785821895072446,668,201,425743,2098213,532176,run-root-169237,false,false,true,true,1,0,2,1,0,0,0,
142,measured-agent-decision,1785821895073933,1785821895075599,1666,201,481703,2146747,871132,run-root-169246,false,false,true,true,2,1,2,0,0,0,0,
143,measured-agent-decision,1785821895076088,1785821895077052,964,201,420580,2093895,518013,run-root-169236,false,false,true,true,1,0,2,1,0,0,0,
144,measured-agent-decision,1785821895078243,1785821895079415,1172,201,482571,2149941,804844,run-root-169247,false,false,true,true,2,1,2,0,0,0,0,
145,measured-agent-decision,1785821895080398,1785821895081087,689,201,465420,2129924,653218,run-root-169245,false,false,true,true,2,1,2,0,0,0,0,
146,measured-agent-decision,1785821895082554,1785821895083488,934,201,424925,2102461,510749,run-root-169242,false,false,true,true,1,0,2,1,0,0,0,
147,measured-agent-decision,1785821895084709,1785821895085886,1177,201,415807,2082157,544946,run-root-169241,false,false,true,true,1,0,2,1,0,0,0,
148,measured-agent-decision,1785821895086864,1785821895087521,657,201,443638,2117074,682353,run-root-169248,false,false,true,true,2,1,2,0,0,0,0,
149,measured-agent-decision,1785821895089019,1785821895090148,1129,201,485129,2163792,587297,run-root-169259,false,false,true,true,1,0,2,1,1,1,1,
150,measured-agent-decision,1785821895091174,1785821895092618,1444,201,521133,2172142,606564,run-root-169280,false,false,true,true,1,0,2,1,0,0,0,
151,measured-agent-decision,1785821895093329,1785821895094548,1219,201,449073,2103120,801661,run-root-169251,false,false,true,true,2,1,2,0,0,0,0,
152,measured-agent-decision,1785821895095485,1785821895096386,901,201,405510,2074854,516170,run-root-169240,false,false,true,true,1,0,2,1,0,0,0,
153,measured-agent-decision,1785821895097640,1785821895098200,560,201,473809,2148085,588009,run-root-169260,false,false,true,true,1,0,2,1,1,1,1,
154,measured-agent-decision,1785821895099795,1785821895100994,1199,201,411762,2089454,702533,run-root-169249,false,false,true,true,2,1,2,0,0,0,0,
155,measured-agent-decision,1785821895101950,1785821895103115,1165,201,491969,2171288,568795,run-root-169257,false,false,true,true,1,0,2,0,0,0,0,
156,measured-agent-decision,1785821895104105,1785821895105712,1607,201,471738,2140972,548967,run-root-169261,false,false,true,true,1,0,2,0,0,0,0,
157,measured-agent-decision,1785821895106261,1785821895107550,1289,201,454826,2117538,591920,run-root-169255,false,false,true,true,1,0,2,0,0,0,0,
158,measured-agent-decision,1785821895108416,1785821895109235,819,201,409541,2087063,711244,run-root-169250,false,false,true,true,2,1,2,0,0,0,0,
159,measured-agent-decision,1785821895110571,1785821895111395,824,201,440008,2109988,864421,run-root-169253,false,false,true,true,5,4,2,0,0,0,0,
160,measured-agent-decision,1785821895112726,1785821895113521,795,201,450545,2115819,1033934,run-root-169252,false,false,true,true,5,4,2,0,0,0,0,
161,measured-agent-decision,1785821895114881,1785821895115817,936,201,447910,2113545,1089315,run-root-169254,false,false,true,true,5,4,2,0,0,0,0,
162,measured-agent-decision,1785821895117036,1785821895119133,2097,201,460181,2127292,536043,run-root-169262,false,false,true,true,1,0,2,0,0,0,0,
163,measured-agent-decision,1785821895119192,1785821895120036,844,201,467955,2126351,547255,run-root-169256,false,false,true,true,1,0,2,0,0,0,0,
164,measured-agent-decision,1785821895121347,1785821895122418,1071,201,524783,2145395,550460,run-root-169271,false,false,true,true,1,0,2,0,0,0,0,
165,measured-agent-decision,1785821895123502,1785821895125267,1765,201,562649,2145836,644184,run-root-169277,false,false,true,true,1,0,2,1,0,0,0,
166,measured-agent-decision,1785821895125657,1785821895126535,878,201,452967,2123596,540220,run-root-169263,false,false,true,true,1,0,2,0,0,0,0,
167,measured-agent-decision,1785821895127812,1785821895128528,716,201,518120,2136716,568153,run-root-169265,false,false,true,true,1,0,2,0,0,0,0,
168,measured-agent-decision,1785821895129967,1785821895131522,1555,201,423387,2090592,526878,run-root-169258,false,false,true,true,1,0,2,1,1,1,1,
169,measured-agent-decision,1785821895132123,1785821895133878,1755,201,439534,2112407,584073,run-root-169267,false,false,true,true,1,0,2,0,0,0,0,
170,measured-agent-decision,1785821895134278,1785821895135949,1671,201,497439,2135394,550634,run-root-169266,false,false,true,true,1,0,2,0,0,0,0,
171,measured-agent-decision,1785821895136433,1785821895137901,1468,201,576839,2144556,703568,run-root-169287,false,false,true,true,2,1,2,0,0,0,0,
172,measured-agent-decision,1785821895138588,1785821895140257,1669,201,450451,2110018,516055,run-root-169264,false,false,true,true,1,0,2,0,0,0,0,
173,measured-agent-decision,1785821895140743,1785821895141336,593,201,533144,2127116,607802,run-root-169275,false,false,true,true,1,0,2,1,0,0,0,
174,measured-agent-decision,1785821895142898,1785821895144247,1349,201,543381,2130471,607455,run-root-169278,false,false,true,true,1,0,2,1,0,0,0,
175,measured-agent-decision,1785821895145054,1785821895146432,1378,201,424764,2099768,499643,run-root-169269,false,false,true,true,1,0,2,0,0,0,0,
176,measured-agent-decision,1785821895147209,1785821895148970,1761,201,499279,2119516,560167,run-root-169279,false,false,true,true,1,0,2,1,0,0,0,
177,measured-agent-decision,1785821895149364,1785821895150383,1019,201,563422,2134098,796978,run-root-169288,false,false,true,true,2,1,2,0,0,0,0,
178,measured-agent-decision,1785821895151519,1785821895153114,1595,201,424351,2093494,511548,run-root-169268,false,false,true,true,1,0,2,0,0,0,0,
179,measured-agent-decision,1785821895153674,1785821895154517,843,201,435566,2098978,507220,run-root-169270,false,false,true,true,1,0,2,0,0,0,0,
180,measured-agent-decision,1785821895155829,1785821895156925,1096,201,455998,2111658,492471,run-root-169272,false,false,true,true,1,0,2,0,0,0,0,
181,measured-agent-decision,1785821895157985,1785821895159449,1464,201,435554,2093761,554574,run-root-169273,false,false,true,true,1,0,2,1,0,0,0,
182,measured-agent-decision,1785821895160140,1785821895161087,947,201,473272,2113312,574894,run-root-169276,false,false,true,true,1,0,2,1,0,0,0,
183,measured-agent-decision,1785821895162295,1785821895163520,1225,201,450197,2100605,523037,run-root-169274,false,false,true,true,1,0,2,1,0,0,0,
184,measured-agent-decision,1785821895164450,1785821895165062,612,201,548737,2117524,827190,run-root-169291,false,false,true,true,2,1,2,0,0,0,0,
185,measured-agent-decision,1785821895166605,1785821895167873,1268,201,521267,2106525,604558,run-root-169282,false,false,true,true,1,0,2,1,0,0,0,
186,measured-agent-decision,1785821895168760,1785821895169377,617,201,508151,2099402,655615,run-root-169281,false,false,true,true,1,0,2,1,0,0,0,
187,measured-agent-decision,1785821895170916,1785821895172196,1280,201,537461,2105469,606393,run-root-169283,false,false,true,true,1,0,2,1,0,0,0,
188,measured-agent-decision,1785821895173071,1785821895174564,1493,201,527144,2100387,645609,run-root-169284,false,false,true,true,1,0,2,1,0,0,0,
189,measured-agent-decision,1785821895175226,1785821895176134,908,201,536639,2106632,645616,run-root-169285,false,false,true,true,2,1,2,0,0,0,0,
190,measured-agent-decision,1785821895177381,1785821895178494,1113,201,606719,2116494,631444,run-root-169303,false,false,true,true,1,0,2,0,0,0,0,
191,measured-agent-decision,1785821895179536,1785821895180738,1202,201,588899,2113471,1049232,run-root-169295,false,false,true,true,5,4,2,0,0,0,0,
192,measured-agent-decision,1785821895181692,1785821895183098,1406,201,523380,2092465,664132,run-root-169286,false,false,true,true,2,1,2,0,0,0,0,
193,measured-agent-decision,1785821895183847,1785821895184396,549,201,592549,2112302,649710,run-root-169301,false,false,true,true,1,0,2,1,1,1,1,
194,measured-agent-decision,1785821895186002,1785821895188197,2195,201,539483,2102291,810632,run-root-169290,false,false,true,true,2,1,2,0,0,0,0,
195,measured-agent-decision,1785821895188157,1785821895189383,1226,201,534657,2105524,838381,run-root-169289,false,false,true,true,2,1,2,0,0,0,0,
196,measured-agent-decision,1785821895190312,1785821895191174,862,201,580144,2100524,636286,run-root-169299,false,false,true,true,1,0,2,0,0,0,0,
197,measured-agent-decision,1785821895192467,1785821895194088,1621,201,541182,2093578,843791,run-root-169292,false,false,true,true,2,1,2,0,0,0,0,
