ordinal,journey_kind,scheduled_at_unix_microseconds,offered_at_unix_microseconds,arrival_lag_microseconds,admission_status,admission_microseconds,completion_microseconds,authoritative_completion_microseconds,run_id,idempotency_replay_checked,idempotency_replay_passed,evidence_checked,evidence_passed,total_agent_runs,child_agent_runs,thread_events,workflow_instances,tool_calls,approvals,tool_attempts,error_class
117,measured-agent-decision,1785819075618791,1785819075619810,1019,201,69118,564285,126227,run-root-115523,false,false,true,true,1,0,2,1,0,0,0,
118,measured-agent-decision,1785819075623101,1785819075623344,243,201,91579,569933,174943,run-root-115526,false,false,true,true,2,1,2,0,0,0,0,
119,measured-agent-decision,1785819075627412,1785819075628498,1086,201,59265,551483,167546,run-root-115525,false,false,true,true,2,1,2,0,0,0,0,
120,measured-agent-decision,1785819075631722,1785819075633224,1502,201,76147,557700,244243,run-root-115528,false,false,true,true,2,1,2,0,0,0,0,
121,measured-agent-decision,1785819075636032,1785819075636404,372,201,59848,552706,147947,run-root-115527,false,false,true,true,2,1,2,0,0,0,0,
122,measured-agent-decision,1785819075640343,1785819075641482,1139,201,75334,553978,279297,run-root-115529,false,false,true,true,2,1,2,0,0,0,0,
123,measured-agent-decision,1785819075644653,1785819075645748,1095,201,79854,562231,280925,run-root-115530,false,false,true,true,2,1,2,0,0,0,0,
124,measured-agent-decision,1785819075648963,1785819075649857,894,201,91340,558089,301851,run-root-115531,false,false,true,true,2,1,2,0,0,0,0,
125,measured-agent-decision,1785819075653274,1785819075655273,1999,201,98536,556471,392997,run-root-115535,false,false,true,true,5,4,2,0,0,0,0,
126,measured-agent-decision,1785819075657584,1785819075658826,1242,201,90936,555629,264709,run-root-115533,false,false,true,true,2,1,2,0,0,0,0,
127,measured-agent-decision,1785819075661894,1785819075662887,993,201,90936,553648,260903,run-root-115532,false,false,true,true,2,1,2,0,0,0,0,
128,measured-agent-decision,1785819075666205,1785819075667935,1730,201,100708,558556,442887,run-root-115536,false,false,true,true,5,4,2,0,0,0,0,
129,measured-agent-decision,1785819075670515,1785819075672217,1702,201,65797,533827,379085,run-root-115534,false,false,true,true,5,4,2,0,0,0,0,
130,measured-agent-decision,1785819075674825,1785819075675577,752,201,101634,551320,144001,run-root-115538,false,false,true,true,1,0,2,0,0,0,0,
131,measured-agent-decision,1785819075679136,1785819075679539,403,201,99122,552508,141510,run-root-115539,false,false,true,true,1,0,2,0,0,0,0,
132,measured-agent-decision,1785819075683446,1785819075684424,978,201,83179,542560,130256,run-root-115537,false,false,true,true,1,0,2,0,0,0,0,
133,measured-agent-decision,1785819075687756,1785819075688847,1091,201,94006,556531,182356,run-root-115542,false,false,true,true,1,0,2,1,1,1,1,
134,measured-agent-decision,1785819075692067,1785819075693185,1118,201,80681,533382,130582,run-root-115540,false,false,true,true,1,0,2,1,1,1,1,
135,measured-agent-decision,1785819075696377,1785819075697517,1140,201,81079,538177,142662,run-root-115541,false,false,true,true,1,0,2,1,1,1,1,
136,measured-agent-decision,1785819075700687,1785819075701770,1083,201,96881,543565,120024,run-root-115545,false,false,true,true,1,0,2,0,0,0,0,
137,measured-agent-decision,1785819075704998,1785819075705806,808,201,73109,531679,103268,run-root-115543,false,false,true,true,1,0,2,0,0,0,0,
138,measured-agent-decision,1785819075709308,1785819075711064,1756,201,85699,531551,114392,run-root-115546,false,false,true,true,1,0,2,0,0,0,0,
139,measured-agent-decision,1785819075713618,1785819075714721,1103,201,67761,527733,111638,run-root-115544,false,false,true,true,1,0,2,0,0,0,0,
140,measured-agent-decision,1785819075717929,1785819075719194,1265,201,90574,532344,125124,run-root-115547,false,false,true,true,1,0,2,0,0,0,0,
141,measured-agent-decision,1785819075722239,1785819075723347,1108,201,88656,537680,120719,run-root-115549,false,false,true,true,1,0,2,0,0,0,0,
142,measured-agent-decision,1785819075726549,1785819075727728,1179,201,83872,531768,127532,run-root-115548,false,false,true,true,1,0,2,0,0,0,0,
143,measured-agent-decision,1785819075730860,1785819075731556,696,201,69677,519769,99924,run-root-115550,false,false,true,true,1,0,2,0,0,0,0,
144,measured-agent-decision,1785819075735170,1785819075735827,657,201,83094,527914,110460,run-root-115551,false,false,true,true,1,0,2,0,0,0,0,
145,measured-agent-decision,1785819075739481,1785819075740939,1458,201,81349,527340,105665,run-root-115553,false,false,true,true,1,0,2,0,0,0,0,
146,measured-agent-decision,1785819075743791,1785819075745491,1700,201,62294,510643,98214,run-root-115552,false,false,true,true,1,0,2,0,0,0,0,
147,measured-agent-decision,1785819075748101,1785819075749447,1346,201,69377,515176,93729,run-root-115554,false,false,true,true,1,0,2,0,0,0,0,
148,measured-agent-decision,1785819075752412,1785819075753606,1194,201,81834,518864,140055,run-root-115556,false,false,true,true,1,0,2,1,0,0,0,
149,measured-agent-decision,1785819075756722,1785819075757896,1174,201,61499,506717,108917,run-root-115555,false,false,true,true,1,0,2,1,0,0,0,
150,measured-agent-decision,1785819075761032,1785819075761538,506,201,80057,515516,133207,run-root-115557,false,false,true,true,1,0,2,1,0,0,0,
151,measured-agent-decision,1785819075765343,1785819075766607,1264,201,83685,518451,133613,run-root-115558,false,false,true,true,1,0,2,1,0,0,0,
152,measured-agent-decision,1785819075769653,1785819075770934,1281,201,79752,521717,126319,run-root-115559,false,false,true,true,1,0,2,1,0,0,0,
153,measured-agent-decision,1785819075773963,1785819075774512,549,201,84992,511706,145690,run-root-115561,false,false,true,true,1,0,2,1,0,0,0,
154,measured-agent-decision,1785819075778274,1785819075779995,1721,201,81954,510601,136248,run-root-115562,false,false,true,true,1,0,2,1,0,0,0,
155,measured-agent-decision,1785819075782584,1785819075784037,1453,201,84359,516588,156383,run-root-115563,false,false,true,true,1,0,2,1,0,0,0,
156,measured-agent-decision,1785819075786894,1785819075787372,478,201,55399,499149,123692,run-root-115560,false,false,true,true,1,0,2,1,0,0,0,
157,measured-agent-decision,1785819075791205,1785819075792503,1298,201,74924,498375,136397,run-root-115565,false,false,true,true,1,0,2,1,0,0,0,
158,measured-agent-decision,1785819075795515,1785819075796695,1180,201,61160,486289,135890,run-root-115564,false,false,true,true,1,0,2,1,0,0,0,
159,measured-agent-decision,1785819075799825,1785819075800919,1094,201,75809,501182,163947,run-root-115567,false,false,true,true,2,1,2,0,0,0,0,
160,measured-agent-decision,1785819075804136,1785819075804461,325,201,81426,500139,183037,run-root-115568,false,false,true,true,2,1,2,0,0,0,0,
161,measured-agent-decision,1785819075808446,1785819075809697,1251,201,62483,494608,128851,run-root-115566,false,false,true,true,1,0,2,1,0,0,0,
162,measured-agent-decision,1785819075812756,1785819075813388,632,201,82316,499619,159628,run-root-115569,false,false,true,true,2,1,2,0,0,0,0,
163,measured-agent-decision,1785819075817067,1785819075817577,510,201,70392,488401,221920,run-root-115570,false,false,true,true,2,1,2,0,0,0,0,
164,measured-agent-decision,1785819075821377,1785819075822605,1228,201,83436,493055,269467,run-root-115571,false,false,true,true,2,1,2,0,0,0,0,
165,measured-agent-decision,1785819075825687,1785819075826739,1052,201,74625,485669,231246,run-root-115572,false,false,true,true,2,1,2,0,0,0,0,
166,measured-agent-decision,1785819075829998,1785819075831128,1130,201,58939,478798,245560,run-root-115573,false,false,true,true,2,1,2,0,0,0,0,
167,measured-agent-decision,1785819075834308,1785819075835417,1109,201,56374,475880,235010,run-root-115574,false,false,true,true,2,1,2,0,0,0,0,
168,measured-agent-decision,1785819075838618,1785819075839622,1004,201,76157,483243,411050,run-root-115576,false,false,true,true,5,4,2,0,0,0,0,
169,measured-agent-decision,1785819075842929,1785819075844133,1204,201,81235,478728,388367,run-root-115578,false,false,true,true,5,4,2,0,0,0,0,
170,measured-agent-decision,1785819075847239,1785819075849211,1972,201,57337,476486,227607,run-root-115575,false,false,true,true,2,1,2,0,0,0,0,
171,measured-agent-decision,1785819075851549,1785819075853323,1774,201,59406,466398,357334,run-root-115577,false,false,true,true,5,4,2,0,0,0,0,
172,measured-agent-decision,1785819075855860,1785819075856549,689,201,66291,465951,111409,run-root-115579,false,false,true,true,1,0,2,0,0,0,0,
173,measured-agent-decision,1785819075860170,1785819075860897,727,201,74949,470399,128433,run-root-115580,false,false,true,true,1,0,2,0,0,0,0,
174,measured-agent-decision,1785819075864481,1785819075865589,1108,201,87134,471434,155358,run-root-115582,false,false,true,true,1,0,2,1,1,1,1,
175,measured-agent-decision,1785819075868791,1785819075869578,787,201,80127,466051,132799,run-root-115581,false,false,true,true,1,0,2,0,0,0,0,
176,measured-agent-decision,1785819075873101,1785819075873567,466,201,88518,472916,173359,run-root-115584,false,false,true,true,1,0,2,1,1,1,1,
177,measured-agent-decision,1785819075877412,1785819075878639,1227,201,66673,454864,120050,run-root-115583,false,false,true,true,1,0,2,1,1,1,1,
178,measured-agent-decision,1785819075881722,1785819075882960,1238,201,77247,458545,100598,run-root-115585,false,false,true,true,1,0,2,0,0,0,0,
179,measured-agent-decision,1785819075886032,1785819075886637,605,201,78956,451981,103732,run-root-115586,false,false,true,true,1,0,2,0,0,0,0,
180,measured-agent-decision,1785819075890343,1785819075891421,1078,201,82919,460534,116988,run-root-115588,false,false,true,true,1,0,2,0,0,0,0,
181,measured-agent-decision,1785819075894653,1785819075895507,854,201,65903,442680,100424,run-root-115587,false,false,true,true,1,0,2,0,0,0,0,
182,measured-agent-decision,1785819075898963,1785819075899612,649,201,81026,454025,113448,run-root-115589,false,false,true,true,1,0,2,0,0,0,0,
183,measured-agent-decision,1785819075903274,1785819075904614,1340,201,95372,452248,128448,run-root-115591,false,false,true,true,1,0,2,0,0,0,0,
184,measured-agent-decision,1785819075907584,1785819075909029,1445,201,62918,437501,96023,run-root-115590,false,false,true,true,1,0,2,0,0,0,0,
185,measured-agent-decision,1785819075911894,1785819075912576,682,201,78897,438861,110997,run-root-115592,false,false,true,true,1,0,2,0,0,0,0,
186,measured-agent-decision,1785819075916205,1785819075917958,1753,201,81966,435673,114263,run-root-115593,false,false,true,true,1,0,2,0,0,0,0,
187,measured-agent-decision,1785819075920515,1785819075922185,1670,201,85624,443495,107791,run-root-115594,false,false,true,true,1,0,2,0,0,0,0,
188,measured-agent-decision,1785819075924825,1785819075925256,431,201,85264,443020,115174,run-root-115595,false,false,true,true,1,0,2,0,0,0,0,
189,measured-agent-decision,1785819075929136,1785819075929437,301,201,85812,438838,148741,run-root-115597,false,false,true,true,1,0,2,1,0,0,0,
190,measured-agent-decision,1785819075933446,1785819075934506,1060,201,68203,424950,106478,run-root-115596,false,false,true,true,1,0,2,0,0,0,0,
